2.970479999999999876e+01,1.160020999999999987e+02
3.050000000000000000e+01,1.170332999999999970e+02
3.479359999999999786e+01,1.143402999999999992e+02
2.258330000000000126e+01,1.130832999999999942e+02
3.181220000000000070e+01,1.199692000000000007e+02
3.156670000000000087e+01,1.202832999999999970e+02
3.678309999999999746e+01,1.180497000000000014e+02
3.075219999999999843e+01,1.207500000000000000e+02
3.889999999999999858e+01,1.215999999999999943e+02
3.773479999999999990e+01,1.156860000000000070e+02
3.239119999999999777e+01,1.194363000000000028e+02
4.575000000000000000e+01,1.266333000000000055e+02
2.875959999999999894e+01,1.046400000000000006e+02
2.858330000000000126e+01,1.123332999999999942e+02
2.429980000000000118e+01,1.161191000000000031e+02
4.226630000000000109e+01,1.189223000000000070e+02
2.657939999999999969e+01,1.067078000000000060e+02
3.951959999999999695e+01,1.167005999999999943e+02
4.081080000000000041e+01,1.148811000000000035e+02
3.608120000000000260e+01,1.115087000000000046e+02
2.799909999999999854e+01,1.206560999999999950e+02
2.889179999999999993e+01,1.054408999999999992e+02
3.402439999999999998e+01,1.138200999999999965e+02
2.958719999999999928e+01,1.050635000000000048e+02
3.012559999999999860e+01,1.046397000000000048e+02
2.305000000000000071e+01,1.124667000000000030e+02
3.070830000000000126e+01,1.112802999999999969e+02
2.309609999999999985e+01,1.096092000000000013e+02
2.447970000000000113e+01,1.180819000000000045e+02
3.230619999999999692e+01,1.183114999999999952e+02
2.798140000000000072e+01,1.163576999999999941e+02
2.784069999999999823e+01,1.131469000000000023e+02
2.773780000000000001e+01,1.119973999999999990e+02
3.112890000000000157e+01,1.043949999999999960e+02
2.368420000000000059e+01,1.130507000000000062e+02
3.133399999999999963e+01,1.183622000000000014e+02
2.309649999999999892e+01,1.096090999999999980e+02
3.738060000000000116e+01,1.180125000000000028e+02
2.432639999999999958e+01,1.094281000000000006e+02
3.436090000000000089e+01,1.071751000000000005e+02
3.046730000000000160e+01,1.066336000000000013e+02
3.307939999999999969e+01,1.070259999999999962e+02
3.486670000000000158e+01,1.175499999999999972e+02
4.110660000000000025e+01,1.229895000000000067e+02
3.606170000000000186e+01,1.038318000000000012e+02
4.097390000000000043e+01,1.179321999999999946e+02
3.576389999999999958e+01,1.150300000000000011e+02
3.050979999999999848e+01,1.055737000000000023e+02
3.522899999999999920e+01,1.132304000000000030e+02
3.293540000000000134e+01,1.173530999999999977e+02
2.390099999999999980e+01,1.066193999999999988e+02
3.458089999999999975e+01,1.057310999999999979e+02
3.787330000000000041e+01,1.125425000000000040e+02
3.263510000000000133e+01,1.107754999999999939e+02
4.157569999999999766e+01,1.204485999999999990e+02
2.469279999999999831e+01,1.080849999999999937e+02
2.958539999999999992e+01,1.037574999999999932e+02
3.826550000000000296e+01,1.097387999999999977e+02
4.317150000000000176e+01,1.243644000000000034e+02
2.253330000000000055e+01,1.133499999999999943e+02
3.619530000000000314e+01,1.130969999999999942e+02
3.993979999999999819e+01,1.195880999999999972e+02
3.185760000000000147e+01,1.067558999999999969e+02
3.221090000000000231e+01,1.194551000000000016e+02
4.382249999999999801e+01,8.761249999999999716e+01
4.361719999999999686e+01,1.222639999999999958e+02
2.375029999999999930e+01,1.146923000000000030e+02
2.772329999999999828e+01,1.091885000000000048e+02
2.194999999999999929e+01,1.086166999999999945e+02
3.841779999999999973e+01,1.127232999999999947e+02
3.005750000000000099e+01,1.038380999999999972e+02
4.111440000000000339e+01,1.211291999999999973e+02
4.228410000000000224e+01,1.238365000000000009e+02
2.480110000000000170e+01,1.135926999999999936e+02
2.276640000000000086e+01,1.153331000000000017e+02
3.558059999999999690e+01,1.046263000000000005e+02
2.666669999999999874e+01,1.195167000000000002e+02
4.659790000000000276e+01,1.250079999999999956e+02
2.543939999999999912e+01,1.190103000000000009e+02
3.086949999999999861e+01,1.200957999999999970e+02
2.348329999999999984e+01,1.113166999999999973e+02
2.784309999999999974e+01,1.129227999999999952e+02
2.934979999999999833e+01,1.047644999999999982e+02
4.458610000000000184e+01,1.295997000000000128e+02
4.070940000000000225e+01,1.208378000000000014e+02
3.541640000000000299e+01,1.194330999999999960e+02
4.065619999999999834e+01,1.098345000000000056e+02
2.664480000000000004e+01,1.181727999999999952e+02
2.367000000000000171e+01,1.166299999999999955e+02
2.508810000000000073e+01,1.170244000000000000e+02
4.081510000000000105e+01,1.116628999999999934e+02
3.353499999999999659e+01,1.053490000000000038e+02
3.750000000000000000e+01,1.220999999999999943e+02
3.094750000000000156e+01,1.187518000000000029e+02
2.626579999999999870e+01,1.176302000000000021e+02
2.185559999999999903e+01,1.119626999999999981e+02
2.292419999999999902e+01,1.120353000000000065e+02
2.512109999999999843e+01,9.916899999999999693e+01
3.358299999999999841e+01,1.140109000000000066e+02
3.572780000000000200e+01,1.076400000000000006e+02
3.243529999999999802e+01,1.058397999999999968e+02
3.020179999999999865e+01,1.150326000000000022e+02
2.388639999999999830e+01,1.000871000000000066e+02
4.075030000000000285e+01,1.208299999999999983e+02
3.248310000000000031e+01,1.170164000000000044e+02
4.011670000000000158e+01,1.243833000000000055e+02
3.386800000000000210e+01,1.099244000000000057e+02
4.385000000000000142e+01,1.265499999999999972e+02
4.680810000000000315e+01,1.303652999999999906e+02
2.434949999999999903e+01,1.025431999999999988e+02
2.624559999999999960e+01,1.059339999999999975e+02
4.066530000000000200e+01,1.222296999999999940e+02
3.477360000000000184e+01,1.111949999999999932e+02
3.171349999999999980e+01,1.183605000000000018e+02
3.554120000000000346e+01,1.066818999999999988e+02
2.895449999999999946e+01,1.188763000000000005e+02
3.078040000000000020e+01,1.061299999999999955e+02
3.395620000000000260e+01,1.167890000000000015e+02
3.662389999999999901e+01,1.017787000000000006e+02
3.659519999999999840e+01,1.094863000000000000e+02
3.549060000000000059e+01,1.128482999999999947e+02
2.329929999999999879e+01,1.161586000000000070e+02
2.844999999999999929e+01,1.199167000000000058e+02
2.481409999999999982e+01,1.185792000000000002e+02
2.373329999999999984e+01,1.092332999999999998e+02
4.187080000000000268e+01,1.238917000000000002e+02
2.763329999999999842e+01,1.138499999999999943e+02
2.241669999999999874e+01,1.073666999999999945e+02
2.441639999999999944e+01,1.115477999999999952e+02
4.529370000000000118e+01,1.309650000000000034e+02
4.201270000000000238e+01,1.216486000000000018e+02
2.227690000000000126e+01,1.135678000000000054e+02
3.792779999999999774e+01,1.026329000000000065e+02
4.007999999999999829e+01,1.132999999999999972e+02
4.126429999999999865e+01,1.231771999999999991e+02
3.654480000000000217e+01,1.041765999999999934e+02
3.745000000000000284e+01,1.184667000000000030e+02
2.001999999999999957e+01,1.103199999999999932e+02
3.412989999999999924e+01,1.187733999999999952e+02
5.024580000000000268e+01,1.274886000000000053e+02
3.934080000000000155e+01,1.124291999999999945e+02
3.082000000000000028e+01,1.084000000000000057e+02
3.138670000000000115e+01,1.209766000000000048e+02
3.847950000000000159e+01,1.062253999999999934e+02
3.508330000000000126e+01,1.171500000000000057e+02
2.929420000000000002e+01,1.172035999999999945e+02
4.129200000000000159e+01,1.237609999999999957e+02
2.912549999999999883e+01,1.104843999999999937e+02
2.146669999999999945e+01,1.090999999999999943e+02
4.663880000000000337e+01,1.311545000000000130e+02
2.998880000000000123e+01,1.030006999999999948e+02
3.164999999999999858e+01,1.207332999999999998e+02
2.161459999999999937e+01,1.102793999999999954e+02
2.496330000000000027e+01,1.183811000000000035e+02
2.819579999999999842e+01,1.157832999999999970e+02
3.016969999999999885e+01,1.212664999999999935e+02
2.339999999999999858e+01,1.100832999999999942e+02
2.091469999999999985e+01,1.100806000000000040e+02
2.971320000000000050e+01,1.183151000000000010e+02
3.268889999999999674e+01,1.120447000000000060e+02
3.434219999999999828e+01,1.180096999999999952e+02
3.187750000000000128e+01,1.205511999999999944e+02
3.065830000000000055e+01,1.174848999999999961e+02
3.600800000000000267e+01,1.062781999999999982e+02
2.777799999999999869e+01,1.206526000000000067e+02
3.574969999999999715e+01,1.142887000000000057e+02
2.191349999999999909e+01,1.108481000000000023e+02
2.811880000000000024e+01,1.209621000000000066e+02
3.678329999999999700e+01,1.199556000000000040e+02
2.831469999999999843e+01,1.125540000000000020e+02
2.837969999999999970e+01,1.213717999999999932e+02
2.725779999999999959e+01,1.117351000000000028e+02
2.572319999999999851e+01,1.193735000000000070e+02
3.590999999999999659e+01,1.177800000000000011e+02
4.482489999999999952e+01,1.265451000000000050e+02
2.623120000000000118e+01,1.040965999999999951e+02
2.165399999999999991e+01,1.106294000000000040e+02
3.785759999999999792e+01,1.135762000000000000e+02
4.085229999999999961e+01,1.227473999999999990e+02
2.823329999999999984e+01,1.170000000000000000e+02
3.798740000000000094e+01,1.061919000000000040e+02
3.893549999999999756e+01,1.004552999999999940e+02
3.238519999999999754e+01,1.205634000000000015e+02
3.357999999999999829e+01,1.190300000000000011e+02
3.293869999999999720e+01,1.198404000000000025e+02
4.772350000000000136e+01,1.288892999999999915e+02
3.618330000000000268e+01,1.176667000000000058e+02
3.066669999999999874e+01,1.131667000000000058e+02
2.688080000000000069e+01,1.002207999999999970e+02
3.190869999999999962e+01,1.202652999999999963e+02
3.393169999999999931e+01,1.164458999999999946e+02
2.930809999999999960e+01,1.200698000000000008e+02
2.659440000000000026e+01,1.048332999999999942e+02
2.779500000000000171e+01,1.149241999999999990e+02
2.814170000000000016e+01,1.136250000000000000e+02
3.851579999999999870e+01,1.149844999999999970e+02
2.769610000000000127e+01,1.116658999999999935e+02
2.982389999999999830e+01,1.129018999999999977e+02
3.606560000000000343e+01,1.138152999999999935e+02
2.971689999999999898e+01,1.202313999999999936e+02
2.641789999999999949e+01,1.128456999999999937e+02
2.658490000000000109e+01,1.017149000000000001e+02
3.038329999999999842e+01,1.134000000000000057e+02
3.415109999999999957e+01,1.134732999999999947e+02
3.001620000000000132e+01,1.220987999999999971e+02
3.268769999999999953e+01,1.090234999999999985e+02
4.731389999999999674e+01,1.302775000000000034e+02
3.003719999999999857e+01,1.211546000000000021e+02
3.065200000000000102e+01,1.138273999999999972e+02
4.350359999999999872e+01,1.248088000000000051e+02
3.136970000000000169e+01,1.198238999999999947e+02
3.217240000000000322e+01,1.200142000000000024e+02
3.599000000000000199e+01,1.193800999999999988e+02
2.766090000000000160e+01,1.134946000000000055e+02
3.039720000000000155e+01,1.148842000000000070e+02
3.751389999999999958e+01,1.051884000000000015e+02
3.688329999999999842e+01,1.187332999999999998e+02
2.885229999999999961e+01,1.211409000000000020e+02
3.962709999999999866e+01,1.219972000000000065e+02
3.116900000000000048e+01,1.125853000000000037e+02
2.235589999999999833e+01,1.109368999999999943e+02
3.212870000000000203e+01,1.127580999999999989e+02
3.344330000000000069e+01,1.148994000000000000e+02
2.416809999999999903e+01,1.156668999999999983e+02
3.285340000000000060e+01,1.203037000000000063e+02
2.418779999999999930e+01,1.134042000000000030e+02
2.276450000000000173e+01,1.115745000000000005e+02
3.199480000000000146e+01,1.195750000000000028e+02
4.606349999999999767e+01,1.259772999999999996e+02
1.950000000000000000e+01,1.095832999999999942e+02
3.973700000000000188e+01,9.850490000000000634e+01
3.181309999999999860e+01,1.216573999999999955e+02
2.142830000000000013e+01,1.107749000000000024e+02
2.224859999999999971e+01,1.127849999999999966e+02
3.636189999999999856e+01,1.191072000000000060e+02
3.618599999999999994e+01,1.167720000000000056e+02
3.417360000000000042e+01,1.128389999999999986e+02
4.576800000000000068e+01,1.310063000000000102e+02
3.087059999999999960e+01,1.053783999999999992e+02
3.436619999999999919e+01,1.183369000000000000e+02
3.669669999999999987e+01,1.184796999999999940e+02
3.029650000000000176e+01,1.089377999999999957e+02
3.010030000000000072e+01,1.149698999999999955e+02
2.268959999999999866e+01,1.092673999999999950e+02
3.968959999999999866e+01,1.229663999999999930e+02
2.964999999999999858e+01,9.109999999999999432e+01
3.624810000000000088e+01,1.199625000000000057e+02
2.217170000000000130e+01,1.117845999999999975e+02
3.607999999999999829e+01,1.143499999999999943e+02
3.697579999999999956e+01,1.207135999999999996e+02
3.485000000000000142e+01,1.143499999999999943e+02
3.638329999999999842e+01,1.197500000000000000e+02
3.253199999999999648e+01,1.204604000000000070e+02
3.717920000000000158e+01,1.199333000000000027e+02
2.896320000000000050e+01,1.171203000000000003e+02
4.745850000000000080e+01,1.269632000000000005e+02
3.118169999999999931e+01,1.150189000000000021e+02
3.768039999999999878e+01,1.127300000000000040e+02
4.453229999999999933e+01,1.256965000000000003e+02
3.490570000000000306e+01,1.089421999999999997e+02
2.914089999999999847e+01,1.131086999999999989e+02
3.870940000000000225e+01,1.161008000000000067e+02
2.981820000000000093e+01,1.134652999999999992e+02
3.669409999999999883e+01,1.141847000000000065e+02
3.063260000000000005e+01,1.205473999999999961e+02
3.278470000000000084e+01,1.194432000000000045e+02
2.641029999999999944e+01,1.123913000000000011e+02
3.844509999999999650e+01,1.160896999999999935e+02
3.521249999999999858e+01,1.147349999999999994e+02
3.475130000000000052e+01,1.129853999999999985e+02
3.053330000000000055e+01,1.206833000000000027e+02
2.927850000000000108e+01,1.202282000000000011e+02
3.453799999999999670e+01,1.133795999999999964e+02
2.773890000000000100e+01,1.125223000000000013e+02
2.509100000000000108e+01,1.049010999999999996e+02
3.167830000000000013e+01,1.177352999999999952e+02
2.292970000000000041e+01,1.110186000000000064e+02
3.005330000000000013e+01,1.199518999999999949e+02
3.017719999999999914e+01,1.117732000000000028e+02
3.686670000000000158e+01,1.205332999999999970e+02
3.177609999999999957e+01,1.047406000000000006e+02
3.684940000000000282e+01,1.157061000000000064e+02
3.439620000000000033e+01,1.137249000000000052e+02
3.161890000000000001e+01,1.138229000000000042e+02
3.141740000000000066e+01,1.194786000000000001e+02
3.545989999999999753e+01,1.137974999999999994e+02
4.847999999999999687e+01,1.248738000000000028e+02
4.018809999999999860e+01,1.179592999999999989e+02
2.673450000000000060e+01,1.106293000000000006e+02
3.508330000000000126e+01,1.125832999999999942e+02
3.900990000000000180e+01,1.063693999999999988e+02
3.158330000000000126e+01,1.059719999999999942e+02
4.000589999999999691e+01,1.186972999999999985e+02
3.686249999999999716e+01,1.177424000000000035e+02
2.890080000000000027e+01,1.200284000000000049e+02
3.452210000000000178e+01,1.108786000000000058e+02
3.125750000000000028e+01,1.136782999999999930e+02
3.093329999999999913e+01,1.177667000000000002e+02
2.237620000000000076e+01,1.126877000000000066e+02
2.789829999999999899e+01,1.022706000000000017e+02
3.145149999999999935e+01,1.211042999999999950e+02
4.063280000000000314e+01,1.225020999999999987e+02
2.702840000000000131e+01,1.060327000000000055e+02
2.473549999999999827e+01,1.186433999999999997e+02
2.880489999999999995e+01,1.130745000000000005e+02
4.040189999999999770e+01,1.223499000000000052e+02
3.773329999999999984e+01,1.172167000000000030e+02
3.421889999999999787e+01,1.137693000000000012e+02
3.200580000000000069e+01,1.202546999999999997e+02
4.199519999999999698e+01,1.228224000000000018e+02
2.926490000000000080e+01,8.887990000000000634e+01
2.959080000000000155e+01,1.208175999999999988e+02
2.781159999999999854e+01,1.064133000000000067e+02
3.070050000000000168e+01,1.210104000000000042e+02
3.099330000000000140e+01,1.036239999999999952e+02
3.716530000000000200e+01,1.224866999999999990e+02
3.441610000000000014e+01,1.130424000000000007e+02
2.884169999999999945e+01,1.123594999999999970e+02
3.570040000000000191e+01,1.149800000000000040e+02
3.105399999999999849e+01,1.169506999999999977e+02
4.441669999999999874e+01,1.269500000000000028e+02
2.560050000000000026e+01,1.038165999999999940e+02
2.570029999999999859e+01,1.001564000000000050e+02
3.998080000000000211e+01,1.170700999999999965e+02
2.828610000000000113e+01,1.172082999999999942e+02
2.502080000000000126e+01,9.849720000000000653e+01
2.985180000000000078e+01,1.155538999999999987e+02
2.588329999999999842e+01,1.160332999999999970e+02
3.560000000000000142e+01,1.169832999999999998e+02
3.932569999999999766e+01,1.158678000000000026e+02
3.102359999999999829e+01,1.131079000000000008e+02
2.933950000000000102e+01,1.052867999999999995e+02
3.987339999999999662e+01,1.241453000000000060e+02
3.478790000000000049e+01,1.133919999999999959e+02
3.729999999999999716e+01,1.208332999999999942e+02
3.912349999999999994e+01,1.163859999999999957e+02
4.295000000000000284e+01,8.918219999999999459e+01
4.252790000000000248e+01,1.256779999999999973e+02
3.195789999999999864e+01,1.191594999999999942e+02
2.812770000000000081e+01,1.212288000000000068e+02
3.794230000000000302e+01,1.152117999999999967e+02
4.022480000000000189e+01,1.161944000000000017e+02
1.825359999999999872e+01,1.095019000000000062e+02
3.706589999999999918e+01,1.144753000000000043e+02
2.806670000000000087e+01,1.155374999999999943e+02
3.948870000000000147e+01,1.159917999999999978e+02
3.268529999999999802e+01,1.190040999999999940e+02
3.113749999999999929e+01,9.717770000000000152e+01
2.334479999999999933e+01,1.126955999999999989e+02
3.097929999999999851e+01,1.042800000000000011e+02
2.504609999999999914e+01,1.015435999999999979e+02
4.521159999999999712e+01,1.279620000000000033e+02
3.807399999999999807e+01,1.165699999999999932e+02
3.685280000000000200e+01,1.193903999999999996e+02
1.880000000000000071e+01,1.104000000000000057e+02
2.972109999999999985e+01,1.124037000000000006e+02
2.710000000000000142e+01,1.196333000000000055e+02
4.283220000000000027e+01,9.351550000000000296e+01
3.735900000000000176e+01,1.203960000000000008e+02
4.124069999999999681e+01,1.193957000000000050e+02
1.961670000000000158e+01,1.107500000000000000e+02
3.800050000000000239e+01,1.155541000000000054e+02
3.227389999999999759e+01,1.191619000000000028e+02
3.326050000000000040e+01,1.153618000000000023e+02
2.921669999999999945e+01,1.194722000000000008e+02
3.082580000000000098e+01,1.117909999999999968e+02
3.973960000000000292e+01,1.186978000000000009e+02
4.176460000000000150e+01,8.615269999999999584e+01
3.837100000000000222e+01,1.173328999999999951e+02
4.061889999999999645e+01,1.207205000000000013e+02
4.253799999999999670e+01,1.240370999999999952e+02
4.045430000000000348e+01,1.240645999999999987e+02
2.719999999999999929e+01,1.202000000000000028e+02
4.293919999999999959e+01,1.260561000000000007e+02
2.947609999999999886e+01,1.134479999999999933e+02
4.116640000000000299e+01,8.025000000000000000e+01
3.278159999999999741e+01,1.179899000000000058e+02
4.391669999999999874e+01,8.131669999999999732e+01
3.693289999999999651e+01,1.166402999999999963e+02
3.032000000000000028e+01,1.122300000000000040e+02
4.640780000000000172e+01,1.253251999999999953e+02
2.200570000000000093e+01,1.007947999999999951e+02
2.276970000000000027e+01,1.129578000000000060e+02
1.924309999999999832e+01,1.104642000000000053e+02
4.159329999999999927e+01,1.217931999999999988e+02
4.290440000000000254e+01,1.295066999999999950e+02
3.171170000000000044e+01,1.122550999999999988e+02
2.218789999999999907e+01,1.123131000000000057e+02
4.116760000000000019e+01,1.213558000000000021e+02
3.945000000000000284e+01,7.598329999999999984e+01
4.289759999999999707e+01,1.251380999999999943e+02
3.064120000000000132e+01,1.165688999999999993e+02
2.711670000000000158e+01,1.099500000000000028e+02
4.180199999999999960e+01,1.207621000000000038e+02
4.142000000000000171e+01,1.233299999999999983e+02
3.042709999999999937e+01,1.117506000000000057e+02
3.540429999999999922e+01,1.140592999999999932e+02
2.626719999999999899e+01,1.075143000000000058e+02
3.872990000000000066e+01,1.127133999999999929e+02
3.686220000000000141e+01,1.145019999999999953e+02
3.579110000000000014e+01,1.129258999999999986e+02
4.336670000000000158e+01,1.282333000000000141e+02
2.337150000000000105e+01,1.042437000000000040e+02
3.134459999999999980e+01,1.041993999999999971e+02
3.967079999999999984e+01,1.068114000000000061e+02
3.736059999999999803e+01,1.153803000000000054e+02
2.868039999999999878e+01,1.214500000000000028e+02
3.238490000000000180e+01,1.116694999999999993e+02
4.823949999999999960e+01,1.265036999999999949e+02
4.724889999999999901e+01,1.320340999999999951e+02
3.714489999999999981e+01,1.117717999999999989e+02
2.655549999999999855e+01,1.064646000000000043e+02
2.874119999999999919e+01,1.186225000000000023e+02
3.851680000000000348e+01,1.021865999999999985e+02
2.336289999999999978e+01,1.031544999999999987e+02
2.703869999999999862e+01,1.183215000000000003e+02
4.296880000000000166e+01,1.267387999999999977e+02
4.371920000000000073e+01,1.273370000000000033e+02
3.509069999999999823e+01,1.129317000000000064e+02
2.947739999999999938e+01,1.192853000000000065e+02
3.486699999999999733e+01,1.104416999999999973e+02
3.254079999999999728e+01,1.115097999999999985e+02
4.434290000000000020e+01,1.294620999999999924e+02
4.533570000000000277e+01,1.227764999999999986e+02
4.402219999999999800e+01,8.729609999999999559e+01
4.554200000000000159e+01,1.318666000000000054e+02
4.457350000000000279e+01,1.293824999999999932e+02
4.351299999999999812e+01,1.235002999999999957e+02
2.513070000000000093e+01,1.133472000000000008e+02
2.967920000000000158e+01,1.156611000000000047e+02
4.550500000000000256e+01,1.242862999999999971e+02
2.543519999999999825e+01,1.051907000000000068e+02
2.336890000000000001e+01,1.033880999999999943e+02
3.726520000000000010e+01,1.117793000000000063e+02
3.147660000000000124e+01,9.205689999999999884e+01
3.112819999999999965e+01,1.041694999999999993e+02
4.059440000000000026e+01,1.150242999999999967e+02
3.206909999999999883e+01,1.080350999999999999e+02
3.702819999999999823e+01,1.119103000000000065e+02
4.389999999999999858e+01,8.134999999999999432e+01
3.103040000000000020e+01,1.120999999999999943e+02
3.559140000000000015e+01,1.107060000000000031e+02
3.546029999999999660e+01,1.104291999999999945e+02
4.559279999999999688e+01,8.487109999999999843e+01
4.698040000000000305e+01,1.280449999999999875e+02
4.561480000000000246e+01,1.228319999999999936e+02
2.478679999999999950e+01,1.123735000000000070e+02
3.038800000000000168e+01,1.114505000000000052e+02
4.429999999999999716e+01,8.603329999999999700e+01
3.062669999999999959e+01,1.189860999999999933e+02
3.842609999999999815e+01,7.725000000000000000e+01
3.841770000000000351e+01,1.153204000000000065e+02
2.768580000000000041e+01,1.114278999999999940e+02
3.491360000000000241e+01,1.127852000000000032e+02
4.800330000000000297e+01,1.227365000000000066e+02
3.994319999999999737e+01,1.168036000000000030e+02
3.038660000000000139e+01,1.067755999999999972e+02
4.864330000000000354e+01,1.261407999999999987e+02
2.597329999999999828e+01,1.173593000000000046e+02
4.518039999999999878e+01,1.248199999999999932e+02
3.504760000000000275e+01,1.046393999999999949e+02
2.449350000000000094e+01,1.103901999999999930e+02
4.928419999999999845e+01,1.207283000000000044e+02
3.982999999999999829e+01,9.773000000000000398e+01
2.492109999999999914e+01,1.024778000000000020e+02
2.597550000000000026e+01,1.132301999999999964e+02
3.223810000000000286e+01,1.198132999999999981e+02
3.923199999999999932e+01,1.177770000000000010e+02
4.193769999999999953e+01,1.264179000000000030e+02
4.491640000000000299e+01,1.305211999999999932e+02
4.607260000000000133e+01,1.220718999999999994e+02
3.981430000000000291e+01,1.130945999999999998e+02
3.503640000000000043e+01,1.080764000000000067e+02
2.371470000000000056e+01,1.032584999999999980e+02
3.710119999999999862e+01,7.993269999999999698e+01
3.329370000000000118e+01,1.135203000000000060e+02
2.294760000000000133e+01,1.139325999999999937e+02
2.831850000000000023e+01,1.097318000000000069e+02
4.721000000000000085e+01,1.236099999999999994e+02
2.670390000000000086e+01,1.075087000000000046e+02
3.657260000000000133e+01,1.117176000000000045e+02
3.507999999999999829e+01,1.090300000000000011e+02
4.103000000000000114e+01,1.130799999999999983e+02
2.734169999999999945e+01,1.174869000000000057e+02
3.560000000000000142e+01,1.032167000000000030e+02
2.293110000000000070e+01,1.132018000000000058e+02
3.456640000000000157e+01,1.100866000000000042e+02
